verdict,tier,code,name,city,country,lat,lon,population,leisure,visitors,gateway,bestDemand,bestPartner,bestKm,nearestKm,nearest
ADD,SPARSE,CRZ,Turkmenabat,Turkmenabat,TM,39.08,63.61,0.25,0,0,0,1802,DEL,1706,108,BHK
ADD,MID,DOU,Francisco de Matos Pereira,Dourados,BR,-22.2,-54.93,0.22,0,0,0,1780,GRU,878,330,MGF
ADD,SPARSE,BLJ,Mostefa Ben Boulaid,Batna,DZ,35.75,6.31,0.3,0,0,0,1751,LHR,1829,65,CZL
ADD,MID,PFB,Lauro Kurtz,Passo Fundo,BR,-28.24,-52.33,0.2,0,0,0,1739,GRU,793,128,XAP
ADD,SPARSE,BSK,Mohamed Khider,Biskra,DZ,34.79,5.74,0.3,0,0,0,1716,LHR,1920,184,CZL
ADD,MID,ROO,Maestro Marinho Franco,Rondonopolis,BR,-16.59,-54.72,0.23,0,0,0,1690,GRU,1149,182,CGB
ADD,SPARSE,XBJ,Birjand,Birjand,IR,32.9,59.27,0.2,0,0,0,1668,DXB,931,311,HEA
ADD,SPARSE,PTP,Pointe-a-Pitre,Pointe-a-Pitre,GP,16.27,-61.53,0.38,1,0,0,1643,JFK,2956,84,DOM
ADD,SPARSE,GSM,Qeshm Intl,Qeshm,IR,26.75,55.9,0.1,1,0,0,1639,DXB,175,71,BND
ADD,SPARSE,CMW,Ignacio Agramonte,Camaguey,CU,21.42,-77.85,0.32,0,0,0,1603,JFK,2171,173,HOG
ADD,SPARSE,BSG,Bata,Bata,GQ,1.91,9.81,0.3,0,0,0,1563,LOS,887,167,LBV
ADD,DENSE,YSB,Sudbury,Sudbury,CA,46.63,-80.8,0.16,0,0,0,1558,JFK,873,110,YYB
ADD,SPARSE,FDF,Martinique Aime Cesaire,Fort-de-France,MQ,14.59,-61,0.35,1,0,0,1522,JFK,3150,96,UVF
ADD,SPARSE,LCE,Goloson Intl,La Ceiba,HN,15.74,-86.85,0.2,0,0,0,1488,MEX,1359,74,RTB
ADD,DENSE,YQM,Greater Moncton,Moncton,CA,46.11,-64.68,0.15,0,0,0,1475,JFK,953,129,YSJ
ADD,SPARSE,SZA,Soyo,Soyo,AO,-6.14,12.37,0.2,0,0,0,1467,FIH,392,156,PNR
ADD,SPARSE,TLM,Zenata,Tlemcen,DZ,35.02,-1.45,0.2,0,0,0,1429,LHR,1831,50,OUD
ADD,SPARSE,NDR,Nador Al Aroui,Nador,MA,34.99,-3.03,0.2,0,0,0,1425,LHR,1844,104,OUD
ADD,SPARSE,CAP,Hugo Chavez Intl,Cap-Haitien,HT,19.73,-72.19,0.27,0,0,0,1425,JFK,2330,128,PAP
ADD,SPARSE,SNU,Abel Santamaria,Santa Clara,CU,22.49,-79.94,0.24,0,0,0,1410,JFK,2099,165,VRA
ADD,MID,KIM,Kimberley,Kimberley,ZA,-28.8,24.77,0.25,0,0,0,1409,JNB,453,152,BFN
ADD,DENSE,YYT,St John's Intl,St John's,CA,47.62,-52.75,0.21,0,0,0,1396,JFK,1841,276,FSP
ADD,SPARSE,CYZ,Cauayan,Cauayan,PH,16.93,121.75,0.13,0,0,0,1321,PVG,1580,79,TUG
ADD,SPARSE,XPL,Palmerola Intl,Comayagua,HN,14.38,-87.62,0.15,0,0,0,1294,MEX,1341,56,TGU
ADD,SPARSE,NTX,Ranai,Natuna,ID,3.91,108.39,0.08,0,0,0,1276,SIN,565,346,KCH
ADD,SPARSE,ZVK,Savannakhet,Savannakhet,LA,16.56,104.76,0.12,0,0,0,1274,BKK,536,116,ROI
ADD,SPARSE,MYP,Mary,Mary,TM,37.62,61.9,0.12,0,0,0,1240,DEL,1734,253,MHD
ADD,MID,URG,Rubem Berta,Uruguaiana,BR,-29.78,-57.04,0.13,0,0,0,1232,GRU,1265,286,PSS
ADD,SPARSE,VPY,Chingozi,Tete,MZ,-16.1,33.64,0.3,0,0,0,1229,JNB,1248,150,BLZ
ADD,SPARSE,JIJ,Jijiga Wilwal,Jijiga,ET,9.36,42.91,0.2,0,0,0,1226,DXB,2203,120,DIR
ADD,SPARSE,SPY,San Pedro,San Pedro,CI,4.75,-6.66,0.2,0,0,0,1196,LOS,1123,308,ABJ
ADD,SPARSE,BQN,Rafael Hernandez,Aguadilla,PR,18.49,-67.13,0.2,0,0,0,1174,JFK,2544,119,SJU
ADD,SPARSE,OHE,Gulian,Mohe,CN,52.91,122.43,0.08,1,0,0,1142,HND,2361,440,BQS
ADD,SPARSE,SQG,Tebelian,Sintang,ID,0.06,111.47,0.06,0,0,0,1121,CGK,871,202,KCH
ADD,SPARSE,SEB,Sabha,Sabha,LY,27.01,14.47,0.13,0,0,0,1064,CAI,1687,594,MRA
ADD,SPARSE,GLK,Galkayo,Galkayo,SO,6.78,47.45,0.15,0,0,0,1058,DXB,2219,479,HGA
ADD,SPARSE,FOU,Mvengue,Franceville,GA,-1.65,13.44,0.1,0,0,0,1042,FIH,377,352,BZV
ADD,SPARSE,LWN,Shirak,Gyumri,AM,40.75,43.86,0.12,0,0,0,1041,IST,1268,66,KSY
ADD,MID,HHQ,Hua Hin,Hua Hin,TH,12.62,99.95,0.05,1,0,0,1027,BKK,147,114,UTP
ADD,SPARSE,SWQ,Sultan Kaharuddin,Sumbawa Besar,ID,-8.49,117.41,0.06,0,0,0,1021,CGK,1214,128,LOP
ADD,SPARSE,HVD,Khovd,Khovd,MN,47.95,91.62,0.1,0,0,0,962,DEL,2492,265,AAT
ADD,MID,BVH,Brigadeiro Camarao,Vilhena,BR,-12.69,-60.1,0.1,0,0,0,934,GRU,1869,498,OPS
ADD,SPARSE,PSE,Mercedita,Ponce,PR,18.01,-66.56,0.13,0,0,0,934,JFK,2609,76,SJU
ADD,SPARSE,TLE,Toliara,Toliara,MG,-23.38,43.73,0.2,0,0,0,921,JNB,1593,376,FTU
ADD,SPARSE,SNW,Thandwe,Ngapali,MM,18.46,94.3,0.05,1,0,0,913,DAC,722,238,NYT
ADD,SPARSE,MNC,Nacala,Nacala,MZ,-14.49,40.71,0.2,0,0,0,871,JNB,1832,168,POL
ADD,MID,PIN,Julio Belem,Parintins,BR,-2.63,-56.78,0.11,0,0,0,846,GRU,2565,222,STM
ADD,SPARSE,CTD,Enrique Malek,Chitre,PA,7.99,-80.41,0.1,0,0,0,838,BOG,782,165,PTY
ADD,SPARSE,OZZ,Ouarzazate,Ouarzazate,MA,30.94,-6.91,0.07,1,0,0,831,LHR,2344,131,RAK
ADD,MID,UTN,Upington,Upington,ZA,-28.4,21.26,0.1,0,0,0,818,JNB,734,497,BFN
ADD,SPARSE,DLZ,Gurvan Saikhan,Dalanzadgad,MN,43.59,104.42,0.04,1,0,0,779,PKX,1095,507,ULN
ADD,SPARSE,OTI,Pitu,Morotai,ID,2.05,128.32,0.05,1,0,0,753,CGK,2571,171,TTE
ADD,SPARSE,TOE,Tozeur-Nefta,Tozeur,TN,33.94,8.11,0.05,1,0,0,745,LHR,2068,247,DJE
ADD,SPARSE,SCT,Socotra,Socotra,YE,12.63,54.01,0.04,1,0,0,722,DXB,1410,490,SLL
ADD,SPARSE,LUV,Karel Sadsuitubun,Langgur,ID,-5.66,132.73,0.05,1,0,0,709,CGK,2884,309,FKQ
ADD,SPARSE,PLS,Providenciales,Providenciales,TC,21.77,-72.27,0.05,1,0,0,706,JFK,2103,285,POP
ADD,DENSE,ABX,Albury,Albury,AU,-36.07,146.96,0.09,0,0,0,693,MEL,259,219,CBR
ADD,MID,AFL,Piloto Osvaldo Marques,Alta Floresta,BR,-9.87,-56.1,0.05,0,0,0,668,GRU,1822,230,OPS
ADD,DENSE,CFS,Coffs Harbour,Coffs Harbour,AU,-30.32,153.12,0.07,1,0,0,662,SYD,442,242,OOL
ADD,SPARSE,LRM,Casa de Campo,La Romana,DO,18.45,-68.91,0.05,1,0,0,649,JFK,2511,60,PUJ
ADD,SPARSE,BBO,Berbera,Berbera,SO,10.39,44.94,0.05,0,0,0,642,DXB,1984,134,HGA
ADD,SPARSE,BSO,Basco,Batanes,PH,20.45,121.98,0.02,1,0,0,628,PVG,1189,291,KHH
ADD,DENSE,GET,Geraldton,Geraldton,AU,-28.8,114.71,0.04,0,0,0,603,CGK,2659,369,PER
ADD,SPARSE,TAB,A.N.R. Robinson,Tobago,TT,11.15,-60.83,0.06,1,0,0,591,JFK,3516,83,POS
ADD,DENSE,TMW,Tamworth,Tamworth,AU,-31.08,150.85,0.06,0,0,0,581,SYD,320,211,NTL
ADD,SPARSE,WWK,Wewak,Wewak,PG,-3.58,143.67,0.05,0,0,0,579,HND,4370,260,HGU
ADD,MID,TFF,Tefe,Tefe,BR,-3.38,-64.72,0.06,0,0,0,578,GRU,2970,520,MAO
ADD,MID,BYO,Bonito,Bonito,BR,-21.25,-56.45,0.02,1,0,0,561,GRU,1054,457,ASU
ADD,SPARSE,GKA,Goroka,Goroka,PG,-6.08,145.39,0.05,0,0,0,554,HND,4666,106,MAG
ADD,SPARSE,EIS,Terrance B. Lettsome,Tortola,VG,18.44,-64.54,0.03,1,0,0,492,JFK,2622,106,VQS
ADD,SPARSE,CGM,Camiguin,Camiguin,PH,9.25,124.71,0.02,1,0,0,481,MNL,709,76,CGY
ADD,DENSE,KGI,Kalgoorlie-Boulder,Kalgoorlie,AU,-30.79,121.46,0.03,0,0,0,477,CGK,3147,537,PER
ADD,DENSE,DBO,Dubbo City,Dubbo,AU,-32.22,148.57,0.04,0,0,0,476,SYD,309,272,WSI
ADD,DENSE,PMR,Palmerston North,Palmerston North,NZ,-40.32,175.62,0.09,0,0,0,446,HND,9198,131,WLG
ADD,DENSE,ROT,Rotorua,Rotorua,NZ,-38.11,176.32,0.07,1,0,0,440,HND,9013,91,HLZ
ADD,MID,MZV,Mulu,Mulu,MY,4.05,114.81,0.01,1,0,0,431,CGK,1449,96,MYY
ADD,SPARSE,LAU,Manda,Lamu,KE,-2.25,40.91,0.03,1,0,0,413,DXB,3432,141,MYD
ADD,DENSE,NSN,Nelson,Nelson,NZ,-41.3,173.22,0.07,0,0,0,399,CGK,7609,133,WLG
ADD,SPARSE,SON,Santo Pekoa,Espiritu Santo,VU,-15.51,167.22,0.04,0,0,0,398,HND,6371,270,VLI
ADD,SPARSE,BON,Flamingo Intl,Bonaire,BQ,12.13,-68.27,0.02,1,0,0,382,BOG,1049,75,CUR
ADD,DENSE,IVC,Invercargill,Invercargill,NZ,-46.41,168.31,0.06,0,0,0,379,CGK,7366,155,DUD
ADD,DENSE,NPL,New Plymouth,New Plymouth,NZ,-39.01,174.18,0.06,0,0,0,371,HND,9012,162,HLZ
ADD,MID,VCS,Con Dao,Con Dao,VN,8.73,106.63,0.005,1,0,0,320,SIN,870,167,CAH
ADD,SPARSE,CSK,Cap Skirring,Cap Skirring,SN,12.4,-16.75,0.02,1,0,0,316,LOS,2293,105,BJL
ADD,SPARSE,SMS,Sainte Marie,Sainte Marie,MG,-17.09,49.82,0.02,1,0,0,279,DEL,5863,122,TMM
ADD,SPARSE,GZO,Nusatupe,Gizo,SB,-8.1,156.86,0.01,1,0,0,254,HND,5173,380,HIR
ADD,SPARSE,LIF,Lifou,Lifou,NC,-20.77,167.24,0.01,1,0,0,206,HND,6899,174,NOU
ADD,SPARSE,TVU,Matei,Taveuni,FJ,-16.69,179.88,0.01,1,0,0,199,NRT,7162,205,SUV
ADD,SPARSE,CXI,Cassidy Intl,Kiritimati,KI,1.99,-157.35,0.006,1,0,0,150,NRT,7402,1979,KOA
ADD,SPARSE,HUH,Huahine,Huahine,PF,-16.69,-151.02,0.006,1,0,0,125,NRT,9268,83,BOB
ADD,SPARSE,RGI,Rangiroa,Rangiroa,PF,-14.95,-147.66,0.003,1,0,0,87,NRT,9420,356,PPT
ADD,SPARSE,AIT,Aitutaki,Aitutaki,CK,-18.83,-159.76,0.002,1,0,0,76,NRT,8744,264,RAR
DUPLICATE,DENSE,QBC,Quebec City Jean Lesage,Quebec City,CA,46.79,-71.39,0.8,0,0,0,3653,JFK,710,0,YQB
DUPLICATE,MID,MAM,Servando Canales,Matamoros,MX,25.77,-97.53,0.5,0,0,0,2799,MEX,721,53,HRL
DUPLICATE,DENSE,YQG,Windsor,Windsor,CA,42.28,-82.96,0.34,0,0,0,2329,JFK,786,33,DTW
DUPLICATE,MID,LBU,Labuan,Labuan,MY,5.3,115.25,0.1,0,0,0,1200,CGK,1589,53,BWN
DUPLICATE,DENSE,TRG,Tauranga,Tauranga,NZ,-37.67,176.2,0.16,0,0,0,608,HND,8965,80,HLZ
DUPLICATE,DENSE,BNK,Ballina Byron Gateway,Ballina,AU,-28.83,153.56,0.05,1,0,0,531,SYD,611,74,OOL
EXISTS,MID,RAO,Leite Lopes,Ribeirao Preto,BR,-21.13,-47.77,0.71,0,0,0,0,,0,0,RAO
EXISTS,MID,CME,Ciudad del Carmen,Ciudad del Carmen,MX,18.65,-91.8,0.2,0,0,0,0,,0,0,CME
EXISTS,MID,CLQ,Lic. Miguel de la Madrid,Colima,MX,19.28,-103.58,0.15,0,0,0,0,,0,0,CLQ
EXISTS,SPARSE,GCM,Owen Roberts,Grand Cayman,KY,19.29,-81.36,0.07,1,0,0,0,,0,0,GCM
EXISTS,SPARSE,ANU,V.C. Bird Intl,St John's,AG,17.14,-61.79,0.1,1,0,0,0,,0,0,ANU
EXISTS,SPARSE,UVF,Hewanorra Intl,Vieux Fort,LC,13.73,-60.95,0.18,1,0,0,0,,0,0,UVF
EXISTS,SPARSE,GND,Maurice Bishop Intl,St George's,GD,12,-61.79,0.11,1,0,0,0,,0,0,GND
EXISTS,SPARSE,SKB,Robert L. Bradshaw,Basseterre,KN,17.31,-62.72,0.05,1,0,0,0,,0,0,SKB
EXISTS,SPARSE,DOM,Douglas-Charles,Dominica,DM,15.55,-61.3,0.07,1,0,0,0,,0,0,DOM
EXISTS,SPARSE,SVD,Argyle Intl,Kingstown,VC,13.16,-61.15,0.11,1,0,0,0,,0,0,SVD
EXISTS,DENSE,YXE,Saskatoon,Saskatoon,CA,52.17,-106.7,0.32,0,0,0,0,,0,0,YXE
EXISTS,DENSE,YQR,Regina,Regina,CA,50.43,-104.67,0.26,0,0,0,0,,0,0,YQR
EXISTS,DENSE,YLW,Kelowna,Kelowna,CA,49.96,-119.38,0.22,0,0,0,0,,0,0,YLW
EXISTS,DENSE,YQT,Thunder Bay,Thunder Bay,CA,48.37,-89.32,0.12,0,0,0,0,,0,0,YQT
EXISTS,DENSE,YXS,Prince George,Prince George,CA,53.88,-122.68,0.09,0,0,0,0,,0,0,YXS
EXISTS,DENSE,YMM,Fort McMurray,Fort McMurray,CA,56.65,-111.22,0.07,0,0,0,0,,0,0,YMM
EXISTS,DENSE,YXY,Erik Nielsen Whitehorse,Whitehorse,CA,60.71,-135.07,0.03,0,0,0,0,,0,0,YXY
EXISTS,DENSE,YZF,Yellowknife,Yellowknife,CA,62.46,-114.44,0.02,0,0,0,0,,0,0,YZF
EXISTS,SPARSE,KOW,Huangjin,Ganzhou,CN,25.85,114.78,8.9,0,0,0,0,,0,0,KOW
EXISTS,SPARSE,AAT,Altay,Altay,CN,47.75,88.08,0.2,0,0,0,0,,0,0,AAT
EXISTS,SPARSE,NLT,Nalati,Xinyuan,CN,43.43,83.38,0.1,1,0,0,0,,0,0,NLT
EXISTS,SPARSE,GOP,Gorakhpur,Gorakhpur,IN,26.74,83.45,0.7,0,0,0,0,,0,0,GOP
EXISTS,SPARSE,BEK,Bareilly,Bareilly,IN,28.42,79.45,1,0,0,0,0,,0,0,BEK
EXISTS,SPARSE,CNN,Kannur Intl,Kannur,IN,11.92,75.55,1.6,0,0,0,0,,0,0,CNN
EXISTS,SPARSE,CDP,Kadapa,Kadapa,IN,14.51,78.77,0.5,0,0,0,0,,0,0,CDP
EXISTS,SPARSE,KJB,Kurnool Orvakal,Kurnool,IN,15.71,78.06,0.5,0,0,0,0,,0,0,KJB
EXISTS,SPARSE,BUP,Bathinda,Bathinda,IN,30.27,74.76,0.3,0,0,0,0,,0,0,BUP
EXISTS,SPARSE,KSN,Kostanay,Kostanay,KZ,53.21,63.55,0.24,0,0,0,0,,0,0,KSN
EXISTS,SPARSE,PPK,Petropavl,Petropavl,KZ,54.78,69.18,0.22,0,0,0,0,,0,0,PPK
EXISTS,SPARSE,PLX,Semey,Semey,KZ,50.35,80.23,0.32,0,0,0,0,,0,0,PLX
EXISTS,SPARSE,TMJ,Termez,Termez,UZ,37.29,67.31,0.18,0,0,0,0,,0,0,TMJ
EXISTS,SPARSE,KRW,Turkmenbashi,Turkmenbashi,TM,40.06,53.01,0.07,1,0,0,0,,0,0,KRW
EXISTS,SPARSE,NAJ,Nakhchivan,Nakhchivan,AZ,39.19,45.45,0.1,0,0,0,0,,0,0,NAJ
EXISTS,SPARSE,GBT,Gorgan,Gorgan,IR,36.91,54.4,0.35,0,0,0,0,,0,0,GBT
EXISTS,SPARSE,HDM,Hamadan,Hamadan,IR,34.87,48.55,0.55,0,0,0,0,,0,0,HDM
EXISTS,SPARSE,SDG,Sanandaj,Sanandaj,IR,35.25,47.01,0.4,0,0,0,0,,0,0,SDG
EXISTS,SPARSE,KHD,Khorramabad,Khorramabad,IR,33.44,48.28,0.37,0,0,0,0,,0,0,KHD
EXISTS,MID,EAM,Najran,Najran,SA,17.61,44.42,0.4,0,0,0,0,,0,0,EAM
EXISTS,MID,ABT,Al Baha,Al Baha,SA,20.3,41.63,0.1,0,0,0,0,,0,0,ABT
EXISTS,MID,ULH,Prince Abdul Majeed,Al Ula,SA,26.62,38,0.05,1,0,0,0,,0,0,ULH
EXISTS,MID,EZS,Elazig,Elazig,TR,38.61,39.29,0.6,0,0,0,0,,0,0,EZS
EXISTS,MID,BAL,Batman,Batman,TR,37.93,41.12,0.4,0,0,0,0,,0,0,BAL
EXISTS,MID,GZP,Gazipasa-Alanya,Alanya,TR,36.3,32.3,0.1,1,0,0,0,,0,0,GZP
EXISTS,MID,VDH,Dong Hoi,Dong Hoi,VN,17.52,106.59,0.12,0,0,0,0,,0,0,VDH
EXISTS,MID,PXU,Pleiku,Pleiku,VN,14,108.02,0.25,0,0,0,0,,0,0,PXU
EXISTS,MID,BMV,Buon Ma Thuot,Buon Ma Thuot,VN,12.67,108.12,0.35,0,0,0,0,,0,0,BMV
EXISTS,MID,THD,Tho Xuan,Thanh Hoa,VN,19.9,105.47,0.35,0,0,0,0,,0,0,THD
EXISTS,MID,NST,Nakhon Si Thammarat,Nakhon Si Thammarat,TH,8.54,99.94,0.4,0,0,0,0,,0,0,NST
EXISTS,MID,PHS,Phitsanulok,Phitsanulok,TH,16.78,100.28,0.3,0,0,0,0,,0,0,PHS
EXISTS,MID,BFV,Buri Ram,Buri Ram,TH,15.23,103.25,0.4,0,0,0,0,,0,0,BFV
EXISTS,SPARSE,CBO,Cotabato Awang,Cotabato,PH,7.17,124.21,0.3,0,0,0,0,,0,0,CBO
EXISTS,SPARSE,TTR,Buntu Kunik,Toraja,ID,-3.1,119.83,0.02,1,0,0,0,,0,0,TTR
EXISTS,DENSE,MKY,Mackay,Mackay,AU,-21.17,149.18,0.12,0,0,0,0,,0,0,MKY
EXISTS,DENSE,ROK,Rockhampton,Rockhampton,AU,-23.38,150.48,0.08,0,0,0,0,,0,0,ROK
EXISTS,DENSE,KTA,Karratha,Karratha,AU,-20.71,116.77,0.02,0,0,0,0,,0,0,KTA
EXISTS,DENSE,PHE,Port Hedland Intl,Port Hedland,AU,-20.38,118.63,0.02,0,0,0,0,,0,0,PHE
